STAT_BELEG_BUDGET.APR_NAECHTE  INTEGER
STAT_BELEG_BUDGET.APR_UMSATZ  BIGINT
STAT_BELEG_BUDGET.MAI_BETTEN  INTEGER
STAT_BELEG_BUDGET.MAI_NAECHTE  INTEGER
STAT_BELEG_BUDGET.MAI_UMSATZ  BIGINT
STAT_BELEG_BUDGET.JUN_BETTEN  INTEGER
STAT_BELEG_BUDGET.JUN_NAECHTE  INTEGER
STAT_BELEG_BUDGET.JUN_UMSATZ  BIGINT
STAT_BELEG_BUDGET.JUL_BETTEN  INTEGER
STAT_BELEG_BUDGET.JUL_NAECHTE  INTEGER
STAT_BELEG_BUDGET.JUL_UMSATZ  BIGINT
STAT_BELEG_BUDGET.AUG_BETTEN  INTEGER
STAT_BELEG_BUDGET.AUG_NAECHTE  INTEGER
STAT_BELEG_BUDGET.AUG_UMSATZ  BIGINT
STAT_BELEG_BUDGET.SEP_BETTEN  INTEGER
STAT_BELEG_BUDGET.SEP_NAECHTE  INTEGER
STAT_BELEG_BUDGET.SEP_UMSATZ  BIGINT
STAT_BELEG_BUDGET.OKT_BETTEN  INTEGER
STAT_BELEG_BUDGET.OKT_NAECHTE  INTEGER
STAT_BELEG_BUDGET.OKT_UMSATZ  BIGINT
STAT_BELEG_BUDGET.NOV_BETTEN  INTEGER
STAT_BELEG_BUDGET.NOV_NAECHTE  INTEGER
STAT_BELEG_BUDGET.NOV_UMSATZ  BIGINT
STAT_BELEG_BUDGET.DEZ_BETTEN  INTEGER
STAT_BELEG_BUDGET.DEZ_NAECHTE  INTEGER
STAT_BELEG_BUDGET.DEZ_UMSATZ  BIGINT
STAT_BELEG_BUDGET.ERF_DATUM  DATE
STAT_BELEG_BUDGET.ERF_USERID  INTEGER
STAT_BELEG_BUDGET.KOR_DATUM  DATE
STAT_BELEG_BUDGET.KOR_ZEIT  TIME
STAT_BELEG_BUDGET.KOR_USERID  INTEGER
STAT_BELEG_BUDGET.TA_STATUS  INTEGER
STAT_BELEG_BUDGET.ERF_ZEIT  TIME
STAT_BELEG_BUDGET.MAND_NR  INTEGER
STAT_UMSATZ.LNR  INTEGER
STAT_UMSATZ.GK_LNR  INTEGER
STAT_UMSATZ.LEIST_LNR  INTEGER
STAT_UMSATZ.TAG_BETRAG  BIGINT
STAT_UMSATZ.ME  INTEGER
STAT_UMSATZ.DATUM  INTEGER
STAT_UMSATZ.LNR_CO  INTEGER
STAT_UMSATZ.TAG_ABS_LNR  INTEGER
STAT_UMSATZ.TGABS_DATE  DATE
STAT_UMSATZ.LNR_BUCHKONT  INTEGER
STAT_UMSATZ.LDATUM  DATE
STAT_UMSATZ.KONTONR  VARCHAR(6)
STAT_UMSATZ.STEUERSATZ  BIGINT
STAT_UMSATZ.BEREICHNR  INTEGER
STAT_UMSATZ_FIBU.LNR  INTEGER
STAT_UMSATZ_FIBU.GK_LNR  INTEGER
STAT_UMSATZ_FIBU.LEIST_LNR  INTEGER
STAT_UMSATZ_FIBU.TAG_BETRAG  BIGINT
STAT_UMSATZ_FIBU.ME  INTEGER
STAT_UMSATZ_FIBU.TAG_ABS_LNR  INTEGER
STAT_UMSATZ_FIBU.TGABS_DATE  DATE
STAT_UMSATZ_FIBU.LNR_BUCHKONT  INTEGER
STAT_UMSATZ_FIBU.KONTONR  VARCHAR(6)
STAT_UMSATZ_FIBU.STEUERSATZ  BIGINT
STAT_UMSATZ_FIBU.FIBU_ABR  INTEGER
STAT_UMSATZ_FIBU.FIBU_DATUM  DATE
STAT_UMSATZ_FIBU.DEVI_LNR  INTEGER
STAT_WEB_ABF.LNR  INTEGER
STAT_WEB_ABF.SESSION_ID  VARCHAR(30)
STAT_WEB_ABF.SESSION_LNR  INTEGER
STAT_WEB_ABF.WEB_ANREISE  TIMESTAMP
STAT_WEB_ABF.WEB_ABREISE  TIMESTAMP
STAT_WEB_ABF.ANZ_ERW  INTEGER
STAT_WEB_ABF.ANZ_KINDER  INTEGER
STAT_WEB_ABF.STEP_START  INTEGER
STAT_WEB_ABF.STEP_ERGEBNIS  INTEGER
STAT_WEB_ABF.STEP_LEISTUNG  INTEGER
STAT_WEB_ABF.STEP_LOGIN  INTEGER
STAT_WEB_ABF.STEP_GASTNAME  INTEGER
STAT_WEB_ABF.STEP_ZAHLUNG  INTEGER
STAT_WEB_ABF.STEP_AGB  INTEGER
STAT_WEB_ABF.STEP_BUCHUNG  INTEGER
STAT_WEB_ABF.ERF_DATUM  TIMESTAMP
STAT_WEB_ABF.STEP_KEINERGEBNIS  INTEGER
STAT_WEB_ABF.STEP_LASTMINUTE  INTEGER
STAT_WEB_ABF.USER_ENDGERAET  VARCHAR(100)
STEUSTAM.LNR  INTEGER
STEUSTAM.MAND_NR  INTEGER
STEUSTAM.VON  DATE
STEUSTAM.BIS  DATE
STEUSTAM.STS  INTEGER
STEUSTAM.STSATZ  INTEGER
STEUSTAM.STLAND  VARCHAR(10)
STEUSTAM.STBEMERK  VARCHAR(50)
STEUSTAM.ERF_DATUM  DATE
STEUSTAM.ERF_USERID  INTEGER
STEUSTAM.KOR_DATUM  DATE
STEUSTAM.KOR_ZEIT  TIME
STEUSTAM.KOR_USERID  INTEGER
STEUSTAM.TA_STATUS  INTEGER
STEUSTAM.ERF_ZEIT  TIME
STEUSTAM.KASSE_LNR  INTEGER
STEUSTAM.STS_KASSE  VARCHAR(10)
STEUSTAM.STEUER_ZUWEISUNG_SIGNATUR  INTEGER
STEUSTAM.FISKAL_ZUWEISUNG  INTEGER
STEUSTAM.KASSE_LEISTLNR_UMSATZ  INTEGER
STEUSTAM.ANZAHLUNG_LEIST_LNR  INTEGER
STORNO_BED.LNR  INTEGER
STORNO_BED.MAND_NR  INTEGER
STORNO_BED.VONTAGE  INTEGER
STORNO_BED.BISTAGE  INTEGER
STORNO_BED.MAXVORANR  INTEGER
STORNO_BED.PRO_BETRAG  INTEGER
STORNO_BED.BETRAG  BIGINT
STORNO_BED.BEZEICHN  VARCHAR(512)
STORNO_BED.TA_STATUS  INTEGER
STORNO_BED.ERF_DATUM  DATE
STORNO_BED.ERF_ZEIT  TIME
STORNO_BED.ERF_USERID  INTEGER
STORNO_BED.KOR_DATUM  DATE
STORNO_BED.KOR_ZEIT  TIME
STORNO_BED.KOR_USERID  INTEGER
SYS_STADA_GLOBAL.LNR  INTEGER
SYS_STADA_GLOBAL.PROG_MODUL  INTEGER
SYS_STADA_GLOBAL.BEZEICHNUNG  VARCHAR(50)
SYS_STADA_GLOBAL.SORT_NR  INTEGER
SYS_STADA_GLOBAL.FARBE  INTEGER
SYS_STADA_GLOBAL.TA_STATUS  INTEGER
SYS_STADA_GLOBAL.ERF_DATUM  DATE
SYS_STADA_GLOBAL.ERF_USERID  INTEGER
SYS_STADA_GLOBAL.KOR_DATE  DATE
SYS_STADA_GLOBAL.KOR_ZEIT  TIME
SYS_STADA_GLOBAL.KOR_USERID  INTEGER
SYS_STADA_GLOBAL.ERF_ZEIT  TIME
SYS_STADA_GLOBAL.STYLE  VARCHAR(20)
SYS_STADA_GLOBAL.BETRAG01  BIGINT
SYS_STADA_GLOBAL.M_KONFIG  BLOB
SYS_STADA_GLOBAL.VONTAGE  INTEGER
SYS_STADA_GLOBAL.BISTAGE  INTEGER
SYS_STADA_GLOBAL.MINBETRAG  INTEGER
SYS_STADA_GLOBAL.MAXBETRAG  INTEGER
SYS_STADA_GLOBAL.RUNDUNG  INTEGER
SYS_STADA_GLOBAL.MATCHC  VARCHAR(20)
SYS_STADA_GLOBAL.VONDATUM  DATE
SYS_STADA_GLOBAL.BISDATUM  DATE
SYS_STADA_GLOBAL.ALTERSKREIS  INTEGER
TAG_ABS.LNR  INTEGER
TAG_ABS.TAG_ABS_ZAEHLER  INTEGER
TAG_ABS.DATUM_ZEIT  TIMESTAMP
TAG_ABS.USERID  INTEGER
TAG_ABS.TAG_ABS_DATUM  DATE
TAG_ABS.SALDO  BIGINT
TAG_ABS.STORNO_BETRAG  BIGINT
TAG_ABS.SIGN_ABSCHLUSS_OK  INTEGER
TAG_ABS.TA_STATUS  INTEGER
TELEFNEBENST.LNR  INTEGER
TELEFNEBENST.NS  VARCHAR(10)
TELEFNEBENST.NAME  VARCHAR(30)
TELEFNEBENST.DUMMY  INTEGER
TELEFNEBENST.DATUM  TIMESTAMP
TELEFNEBENST.TA_STATUS  INTEGER
TELEFON.LNR  INTEGER
TELEFON.GK_LNR  INTEGER
TELEFON.NEBENST  INTEGER
TELEFON.DATUM  DATE
TELEFON.ZEIT  VARCHAR(10)
TELEFON.AMTSL  INTEGER
TELEFON.EINHEITEN  INTEGER
TELEFON.RUFNUMMER  VARCHAR(30)
TELEFON.DAUER  VARCHAR(10)
TELEFON.BETRAG  BIGINT
TELEFON.AUFPERS  INTEGER
TELEFON.TA_STATUS  INTEGER
TELEFON.ABR_STATUS  INTEGER
TELEFON.SYSDATUM  TIMESTAMP
TELEFON.GESPR_ART  INTEGER
TELEFON.TAG_ABS  INTEGER
TELEFON.LNR_CO  INTEGER
TEMPDRUCKEN.LNR  INTEGER
TEMPDRUCKEN.DRUCKNR  INTEGER
TEMPDRUCKEN.TEMP_LNR  INTEGER
TEMPDRUCKEN.DUMMY  INTEGER
TEMPDRUCKEN.USERID  INTEGER
TEMPDRUCKEN.DATUMZEIT  TIMESTAMP
TEMPDRUCKEN.B1  BIGINT
TEMPDRUCKEN.B2  BIGINT
TEMPDRUCKEN.BELEGNR  INTEGER
TEMPDRUCKEN.GASTNR  INTEGER
TEMPDRUCKEN.ZEIT  TIME
TEMPDRUCKEN.VON  DATE
TEMPDRUCKEN.BIS  DATE
TEMPDRUCKEN.B3  BIGINT
TEMPDRUCKEN.TAGE  INTEGER
TEMPDRUCKEN.MANUELL  INTEGER
TEMPDRUCKEN.ANG_LNR  INTEGER
TEMPLATE_PREISOPTION.LNR  INTEGER
TEMPLATE_PREISOPTION.VON  DATE
TEMPLATE_PREISOPTION.BIS  DATE
TEMPLATE_PREISOPTION.K_AN_MO  SMALLINT
TEMPLATE_PREISOPTION.K_AN_DI  SMALLINT
TEMPLATE_PREISOPTION.K_AN_MI  SMALLINT
TEMPLATE_PREISOPTION.K_AN_DO  SMALLINT
TEMPLATE_PREISOPTION.K_AN_FR  SMALLINT
TEMPLATE_PREISOPTION.K_AN_SA  SMALLINT
TEMPLATE_PREISOPTION.K_AN_SO  SMALLINT
TEMPLATE_PREISOPTION.MIN_TAGE_WEB  INTEGER
TEMPLATE_PREISOPTION.ERF_DATUM  DATE
TEMPLATE_PREISOPTION.ERF_ZEIT  TIME
TEMPLATE_PREISOPTION.ERF_USERID  INTEGER
TEMPLATE_PREISOPTION.KOR_DATUM  DATE
TEMPLATE_PREISOPTION.KOR_ZEIT  TIME
TEMPLATE_PREISOPTION.KOR_USERID  INTEGER
TEMPLATE_PREISOPTION.TA_STATUS  INTEGER
TEMPLATE_PREISOPTION.TEMPLATE_LNR  INTEGER
TEMPLATE_PREISOPTION.LASTMINUTE_DAY  INTEGER
TEMPLATE_PREISOPTION.SAISNACHLASS_LNR  INTEGER
TEMPLATE_PREISOPTION.MAX_TAGE_WEB  INTEGER
TEMPLATE_PREISOPTION.ANREISE_VON  DATE
TEMPLATE_PREISOPTION.ANREISE_BIS  DATE
TEMPLATE_PREISOPTION.TGPREIS_AUSWAHL  INTEGER
TEMPLATE_PREISOPTION.K_AB_MO  INTEGER
TEMPLATE_PREISOPTION.K_AB_DI  INTEGER
TEMPLATE_PREISOPTION.K_AB_MI  INTEGER
TEMPLATE_PREISOPTION.K_AB_DO  INTEGER
TEMPLATE_PREISOPTION.K_AB_FR  INTEGER
TEMPLATE_PREISOPTION.K_AB_SA  INTEGER
TEMPLATE_PREISOPTION.K_AB_SO  INTEGER
TEMP_BELEGTE_ZIMMER.LNR  INTEGER
TEMP_BELEGTE_ZIMMER.TAG  DATE
TEMP_BELEGTE_ZIMMER.BELEGT  INTEGER
TEMP_BELEGTE_ZIMMER.LNR_KATE  INTEGER
TEMP_DRUCK_ZIM_ABRECH.LNR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.ANREDE  VARCHAR(30)
TEMP_DRUCK_ZIM_ABRECH.TITEL  VARCHAR(30)
TEMP_DRUCK_ZIM_ABRECH.NAME1  VARCHAR(60)
TEMP_DRUCK_ZIM_ABRECH.NAME2  VARCHAR(60)
TEMP_DRUCK_ZIM_ABRECH.STRASSE  VARCHAR(60)
TEMP_DRUCK_ZIM_ABRECH.LAND  VARCHAR(5)
TEMP_DRUCK_ZIM_ABRECH.PLZ  VARCHAR(10)
TEMP_DRUCK_ZIM_ABRECH.ORT  VARCHAR(50)
TEMP_DRUCK_ZIM_ABRECH.ZINR  VARCHAR(10)
TEMP_DRUCK_ZIM_ABRECH.ADR_LNR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.BEMERK1  VARCHAR(255)
TEMP_DRUCK_ZIM_ABRECH.BEMERK2  VARCHAR(255)
TEMP_DRUCK_ZIM_ABRECH.BEMERK3  VARCHAR(255)
TEMP_DRUCK_ZIM_ABRECH.BEMERK4  VARCHAR(255)
TEMP_DRUCK_ZIM_ABRECH.BUDAT  DATE
TEMP_DRUCK_ZIM_ABRECH.BETRAG  BIGINT
TEMP_DRUCK_ZIM_ABRECH.RECHNR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.VOND  DATE
TEMP_DRUCK_ZIM_ABRECH.BISD  DATE
TEMP_DRUCK_ZIM_ABRECH.BELEGNR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.GASTNAME  VARCHAR(60)
TEMP_DRUCK_ZIM_ABRECH.GASTVORN  VARCHAR(60)
TEMP_DRUCK_ZIM_ABRECH.AUFTAGE  INTEGER
TEMP_DRUCK_ZIM_ABRECH.PERSZAHL  INTEGER
TEMP_DRUCK_ZIM_ABRECH.ANZKINDER  INTEGER
TEMP_DRUCK_ZIM_ABRECH.ANZJUGEND  INTEGER
TEMP_DRUCK_ZIM_ABRECH.LNR_ZINR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.GASTNR_1  INTEGER
TEMP_DRUCK_ZIM_ABRECH.ANFANG  BIGINT
TEMP_DRUCK_ZIM_ABRECH.ENDE  BIGINT
TEMP_DRUCK_ZIM_ABRECH.E_PREIS  BIGINT
TEMP_DRUCK_ZIM_ABRECH.CI_STATUS  INTEGER
TEMP_DRUCK_ZIM_ABRECH.VON  DATE
TEMP_DRUCK_ZIM_ABRECH.BIS  DATE
TEMP_DRUCK_ZIM_ABRECH.TAGBETRAG  BIGINT
TEMP_DRUCK_ZIM_ABRECH.GBETRAG  BIGINT
TEMP_DRUCK_ZIM_ABRECH.BEZEICHN  VARCHAR(255)
TEMP_DRUCK_ZIM_ABRECH.ME  INTEGER
TEMP_DRUCK_ZIM_ABRECH.TAGE  INTEGER
TEMP_DRUCK_ZIM_ABRECH.EIGT_ABR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.EIGT_LFD  INTEGER
TEMP_DRUCK_ZIM_ABRECH.EIGT_LFD_STAT  INTEGER
TEMP_DRUCK_ZIM_ABRECH.ABS_DATUM  DATE
TEMP_DRUCK_ZIM_ABRECH.LEIST_LNR  INTEGER
TEMP_DRUCK_ZIM_ABRECH.BELAST  SMALLINT
TEMP_DRUCK_ZIM_ABRECH.EIGT_PROZ  BIGINT
TEMP_DRUCK_ZIM_ABRECH.RECHNR_EIGTABR  INTEGER
TEMP_FIBU.LNR  INTEGER
TEMP_FIBU.DRUCKNR  INTEGER
TEMP_FIBU.MAND_NR  INTEGER
TEMP_FIBU.BUDAT  DATE
TEMP_FIBU.BELEGNR  INTEGER
TEMP_FIBU.LNR_LEIST  INTEGER
TEMP_FIBU.KURZBEZ  VARCHAR(10)
TEMP_FIBU.BEZEICHN  VARCHAR(100)
TEMP_FIBU.BETRAG  BIGINT
TEMP_FIBU.ST_SCHL  INTEGER
TEMP_FIBU.MERKER  INTEGER
TEMP_FIBU.RECHNR  INTEGER
TEMP_FIBU.RE_LAUF  INTEGER
TEMP_FIBU.LNR_DEPI  INTEGER
TEMP_FIBU.LNR_REZ  INTEGER
TEMP_FIBU.FIBU  INTEGER
TEMP_FIBU.MANUELL  INTEGER
TEMP_FIBU.LNR_BUCHKONT  INTEGER
TEMP_FIBU.ADR_LNR  INTEGER
TEMP_FIBU.LNR_CO  INTEGER
TEMP_FIBU.ZAHLUNGSART  INTEGER
TEMP_FIBU.LNR_WOHER  INTEGER
TEMP_FIBU.DURCHL  INTEGER
TEMP_FIBU.KTO  VARCHAR(10)
TEMP_FIBU.GEGENKTO  VARCHAR(10)
TEMP_FIBU.LNR_F  INTEGER
TEMP_FIBU.FIBU_UEBER_LNR  INTEGER
TEMP_FIBU.ANZAOK  SMALLINT
TEMP_FIBU.KOSTENSTELLE  VARCHAR(10)
TEMP_FIBU.GW  INTEGER
TEMP_FIBU.LNR_Z  INTEGER
TEMP_FIBU.STEP  INTEGER
TEMP_FIBU.DUMMY  INTEGER
TEMP_FIBU.STEUERSATZ  BIGINT
TEMP_FIBU.UMS_REST_KASSE  INTEGER
TEMP_FIBU.KOST2  VARCHAR(10)
TEMP_FIBU_KOMP.LNR  INTEGER
TEMP_FIBU_KOMP.DRUCKNR  INTEGER
TEMP_FIBU_KOMP.MAND_NR  INTEGER
TEMP_FIBU_KOMP.BUDAT  DATE
TEMP_FIBU_KOMP.BELEGNR  INTEGER
TEMP_FIBU_KOMP.LNR_LEIST  INTEGER
TEMP_FIBU_KOMP.KURZBEZ  VARCHAR(10)
TEMP_FIBU_KOMP.BEZEICHN  VARCHAR(100)
TEMP_FIBU_KOMP.BETRAG  BIGINT
TEMP_FIBU_KOMP.ST_SCHL  INTEGER
TEMP_FIBU_KOMP.MERKER  INTEGER
TEMP_FIBU_KOMP.RECHNR  INTEGER
TEMP_FIBU_KOMP.RE_LAUF  INTEGER
TEMP_FIBU_KOMP.LNR_DEPI  INTEGER
TEMP_FIBU_KOMP.LNR_REZ  INTEGER
TEMP_FIBU_KOMP.FIBU  INTEGER
TEMP_FIBU_KOMP.MANUELL  INTEGER
TEMP_FIBU_KOMP.LNR_BUCHKONT  INTEGER
TEMP_FIBU_KOMP.ADR_LNR  INTEGER
TEMP_FIBU_KOMP.LNR_CO  INTEGER
TEMP_FIBU_KOMP.ZAHLUNGSART  INTEGER
TEMP_FIBU_KOMP.LNR_WOHER  INTEGER
TEMP_FIBU_KOMP.DURCHL  INTEGER
TEMP_FIBU_KOMP.KTO  VARCHAR(10)
TEMP_FIBU_KOMP.GEGENKTO  VARCHAR(10)
TEMP_FIBU_KOMP.LNR_F  INTEGER
TEMP_FIBU_KOMP.FIBU_UEBER_LNR  INTEGER
TEMP_FIBU_KOMP.ANZAOK  SMALLINT
TEMP_FIBU_KOMP.KOSTENSTELLE  VARCHAR(10)
TEMP_FIBU_KOMP.GW  INTEGER
TEMP_FIBU_KOMP.LNR_Z  INTEGER
TEMP_FIBU_KOMP.STEP  INTEGER
TEMP_FIBU_KOMP.DUMMY  INTEGER
TEMP_FIBU_KOMP.STEUERSATZ  BIGINT
TEMP_FIBU_KOMP.UMS_REST_KASSE  INTEGER
TEMP_FIBU_KOMP.KOST2  VARCHAR(10)
TEMP_FIBU_TG_ABS.LNR  INTEGER
TEMP_FIBU_TG_ABS.DRUCKNR  INTEGER
TEMP_FIBU_TG_ABS.MAND_NR  INTEGER
TEMP_FIBU_TG_ABS.BUDAT  DATE
TEMP_FIBU_TG_ABS.BELEGNR  INTEGER
TEMP_FIBU_TG_ABS.LNR_LEIST  INTEGER
TEMP_FIBU_TG_ABS.KURZBEZ  VARCHAR(10)
TEMP_FIBU_TG_ABS.BEZEICHN  VARCHAR(100)
TEMP_FIBU_TG_ABS.BETRAG  BIGINT
TEMP_FIBU_TG_ABS.ST_SCHL  INTEGER
TEMP_FIBU_TG_ABS.MERKER  INTEGER
TEMP_FIBU_TG_ABS.RECHNR  INTEGER
TEMP_FIBU_TG_ABS.RE_LAUF  INTEGER
TEMP_FIBU_TG_ABS.LNR_DEPI  INTEGER
TEMP_FIBU_TG_ABS.LNR_REZ  INTEGER
TEMP_FIBU_TG_ABS.FIBU  INTEGER
TEMP_FIBU_TG_ABS.MANUELL  INTEGER
TEMP_FIBU_TG_ABS.LNR_BUCHKONT  INTEGER
TEMP_FIBU_TG_ABS.ADR_LNR  INTEGER
TEMP_FIBU_TG_ABS.LNR_CO  INTEGER
TEMP_FIBU_TG_ABS.ZAHLUNGSART  INTEGER
TEMP_FIBU_TG_ABS.LNR_WOHER  INTEGER
TEMP_FIBU_TG_ABS.DURCHL  INTEGER
TEMP_FIBU_TG_ABS.KTO  VARCHAR(10)
TEMP_FIBU_TG_ABS.GEGENKTO  VARCHAR(10)
TEMP_FIBU_TG_ABS.LNR_F  INTEGER
TEMP_FIBU_TG_ABS.FIBU_UEBER_LNR  INTEGER
TEMP_FIBU_TG_ABS.ANZAOK  SMALLINT
TEMP_FIBU_TG_ABS.KOSTENSTELLE  VARCHAR(10)
TEMP_FIBU_TG_ABS.GW  INTEGER
TEMP_FIBU_TG_ABS.LNR_Z  INTEGER
TEMP_FIBU_TG_ABS.STEP  INTEGER
TEMP_FIBU_TG_ABS.DUMMY  INTEGER
TEMP_FIBU_TG_ABS.STEUERSATZ  BIGINT
TEMP_FIBU_TG_ABS.UMS_REST_KASSE  INTEGER
TEMP_FIBU_TG_ABS.KOST2  VARCHAR(10)
TEMP_FIBU_TG_ABS.ABS_LNR  INTEGER
TEMP_FIBU_TG_ABS.ABS_DATUMZEIT  TIMESTAMP
TEMP_FIBU_TG_ABS.TGABS_LNR  INTEGER
TEMP_FIBU_TG_ABS.TGABS_DATUM  DATE
TEMP_FISKAL_BK.LNR  INTEGER
TEMP_FISKAL_BK.GK_LNR  INTEGER
TEMP_FISKAL_BK.LNR_BK  INTEGER
TEMP_FISKAL_BK.ME  INTEGER
TEMP_FISKAL_BK.BEZEICHN  VARCHAR(255)
TEMP_FISKAL_BK.BETRAG  BIGINT
TEMP_FISKAL_BK.START_REF  VARCHAR(50)
TEMP_FISKAL_BK.FISKAL_REF  VARCHAR(50)
TEMP_POSTAUSGANG.LNR  INTEGER
TEMP_POSTAUSGANG.GK_LNR  INTEGER
TEMP_POSTAUSGANG.GASTNR  INTEGER
TEMP_POSTAUSGANG.USERID  INTEGER
TEMP_POSTAUSGANG.BETREFF  VARCHAR(100)
TEMP_POSTAUSGANG.MEMO  BLOB
TEMP_POSTAUSGANG.DATEI_TYP  INTEGER
TEMP_POSTAUSGANG.TA_STATUS  INTEGER
TEMP_POSTAUSGANG.WANN  TIMESTAMP
TEMP_POSTAUSGANG.RES_OR_ANG  INTEGER
TEMP_POSTAUSGANG.MAIL_ADRESSE  VARCHAR(512)
TEMP_POSTAUSGANG.PFAD_ANHANG  VARCHAR(512)
TEMP_QRCODE.LNR  INTEGER
TEMP_QRCODE.DRUCKNR  INTEGER
TEMP_QRCODE.BELEGNR  INTEGER
TEMP_QRCODE.RECHNR  INTEGER
TEMP_QRCODE.QRCODE  BLOB
TEMP_QRCODE.DATUM_ZEIT  TIMESTAMP
TEMP_QRCODE.MELDNR  VARCHAR(20)
TEMP_QRCODE.TA_STATUS  INTEGER
TEMP_QRCODE.DOKU_TYPE  INTEGER
TEMP_STAT_AUSW.LNR  INTEGER
TEMP_STAT_AUSW.DATUM  DATE
TEMP_STAT_AUSW.GK_LNR  INTEGER
TEMP_STAT_AUSW.LEIST_LNR  INTEGER
TEMP_STAT_AUSW.TAG_BETRAG  BIGINT
TEMP_STAT_AUSW.TAG_ME  INTEGER
TEMP_STAT_AUSW.MO_BETRAG  BIGINT
TEMP_STAT_AUSW.MO_ME  INTEGER
TEMP_STAT_AUSW.JA_BETRAG  BIGINT
TEMP_STAT_AUSW.JA_ME  INTEGER
TEMP_STAT_AUSW.LNR_CO  INTEGER
TEMP_STAT_AUSW.TAG_ABS_LNR  INTEGER
TEMP_STAT_AUSW.TGABS_DATE  DATE
TEMP_STAT_AUSW.BEREICHNR  INTEGER
TEMP_STAT_BELEG_UMSATZ.DRUCKNR  INTEGER
TEMP_STAT_BELEG_UMSATZ.GK_LNR  INTEGER
TEMP_STAT_BELEG_UMSATZ.DATUM  DATE
TEMP_STAT_BELEG_UMSATZ.FELD_INT1  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT2  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT3  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT4  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT5  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT6  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT7  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT8  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT9  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_INT10  INTEGER
TEMP_STAT_BELEG_UMSATZ.FELD_BETR1  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR2  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR3  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR4  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR5  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR6  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR7  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR8  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR9  BIGINT
TEMP_STAT_BELEG_UMSATZ.FELD_BETR10  BIGINT
TEMP_STAT_BELEG_UMSATZ.MAND_NR  INTEGER
TEMP_STAT_BELEG_UMSATZ.MONAT  INTEGER
TEMP_STAT_BELEG_UMSATZ.JAHR  INTEGER
TEMP_STAT_BELEG_UMSATZ.GRUPPE  INTEGER
TEMP_STAT_BELEG_UMSATZ.PRL_LNR  INTEGER
TEMP_STAT_BELEG_UMSATZ.UMS_F1  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F2  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F3  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F4  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F5  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F6  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F7  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F8  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F9  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F10  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F11  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F12  BIGINT
TEMP_STAT_BELEG_UMSATZ.UMS_F13  BIGINT
TEMP_STAT_MANAG.LNR  INTEGER
TEMP_STAT_MANAG.DRUCKNR  INTEGER
TEMP_STAT_MANAG.GR_NR  INTEGER
TEMP_STAT_MANAG.LFDNR  INTEGER
TEMP_STAT_MANAG.BEZEICHN  VARCHAR(50)
TEMP_STAT_MANAG.B_TAG  BIGINT
TEMP_STAT_MANAG.B_MONAT  BIGINT
TEMP_STAT_MANAG.B_JAHR  BIGINT
TEMP_STAT_MANAG.B_TAG_LY  BIGINT
TEMP_STAT_MANAG.B_MONAT_LY  BIGINT
TEMP_STAT_MANAG.B_JAHR_LY  BIGINT
TEMP_STAT_MANAG.LEIST_LNR  INTEGER
TEMP_STAT_MANAG.BK_LNR  INTEGER
TEMP_STAT_MANAG.TAG  INTEGER
TEMP_STAT_MANAG.MONAT  INTEGER
TEMP_STAT_MANAG.JAHR  INTEGER
TEMP_STAT_MANAG.BELEGNR  INTEGER
